"OBS","ADJLEGRT","D79A","D8095","D83","D87","DDOCKM","DDOCKX","DELRFF","DEUC","DFMPRR","DFPDBT","DFPEX","DFPSRP","DGLPRD","DMPALT","DMPEX","DMPGEN","DMPINTAY","DMPRR","DMPTAY","DMPTLR","DMPTLUR","DMPTMAX","DMPTPI","DMPTR","DMPTRSH","DPADJ","DPGAP","DRSTAR","EBFI","EBFIN","EC","ECD","ECH","ECNIA","ECNIAN","ECO","EGFE","EGFEN","EGFET","EGFL","EGFLN","EGFLT","EGSE","EGSEN","EGSET","EGSL","EGSLN","EGSLT","EH","EHN","EI","EIN","EM","EMN","EMO","EMON","EMP","EMPN","EMPTRT","EX","EXN","FCBN","FCBRN","FGDP","FGDPT","FNICN","FNILN","FNIN","FNIRN","FPC","FPI10","FPI10T","FPIC","FPITRG","FPX","FPXR","FPXRR","FPXRRT","FRL10","FRS10","FRSTAR","FTCIN","FXGAP","FYNICN","FYNILN","FYNIN","GFDBTN","GFDBTNP","GFDRT","GFEXPN","GFINTN","GFRECN","GFSRPN","GFSRT","GTN","GTR","GTRD","GTRT","HGEMP","HGGDP","HGGDPT","HGPBFIR","HGPCDR","HGPKIR","HGYNID","HKS","HKSR","HLEPT","HLPRDT","HMFPT","HQLFPR","HQLWW","HUQPCT","HUXB","HXBT","HXBTR","JCCAN","JKCD","JRBFI","JRCD","JRH","KBFI","KCD","KH","KI","KS","LEG","LEH","LEO","LEP","LEPPOT","LEUC","LF","LFPR","LHP","LPRDT","LQUALT","LUR","LURNAT","LURTRSH","LWW","MEI","MEP","MFPT","N16","PBFIR","PCDR","PCER","PCFR","PCFRT","PCHR","PCNIA","PCOR","PCPI","PCPIX","PCSTAR","PCXFE","PEGFR","PEGSR","PGDP","PGFL","PGSL","PHOUSE","PHR","PIC4","PICNIA","PICX4","PICXFE","PIECI","PIGDP","PIPL","PIPXNC","PITARG","PITRSH","PKBFIR","PKIR","PL","PMO","PMP","POIL","POILR","POILRT","PTR","PWSTAR","PXB","PXNC","PXP","PXR","QEBFI","QEC","QECD","QECO","QEH","QKIR","QLEOR","QLF","QLFPR","QLHP","QLWW","QPCNIA","QPL","QPMO","QPXB","QPXNC","QPXP","QYNIDN","RBBB","RBBBP","RBFI","RCAR","RCCD","RCCH","RCGAIN","REQ","REQP","RFF","RFFALT","RFFFIX","RFFGEN","RFFINTAY","RFFMIN","RFFRULE","RFFTAY","RFFTLR","RFNICT","RFRS10","RFYNIC","RFYNIL","RG10","RG10P","RG30","RG30P","RG5","RG5P","RGFINT","RGW","RME","RRFF","RRFIX","RRTR","RSPNIA","RSTAR","RTB","RTBFI","RTINV","RTR","T47","TAPDDP","TCIN","TDPV","TPN","TRCI","TRCIT","TRFCIM","TRFPM","TRITC","TRP","TRPT","TRPTX","TRSPP","TRYH","UEMOT","UFCBR","UFNIR","UFTCIN","UGFDBT","UGFDBTP","UGFSRP","ULEG","UPCPI","UPCPIX","UPGFL","UPGSL","UPKBFIR","UPMP","UPXB","UQPCT","UVBFI","UXBT","UYD","UYHIBN","UYHLN","UYHPTN","UYHSN","UYHTN","UYL","UYNI","UYNICPNR","UYP","VBFI","WPO","WPON","WPS","WPSN","XB","XBN","XBO","XBT","XBTR","XFS","XFSN","XGAP","XGAP2","XGDI","XGDIN","XGDO","XGDP","XGDPN","XGDPT","XGDPTN","XP","XPN","YDN","YH","YHGAP","YHIBN","YHL","YHLN","YHP","YHPCD","YHPGAP","YHPNTN","YHPSHR","YHPTN","YHSHR","YHSN","YHT","YHTGAP","YHTN","YHTSHR","YKBFIN","YKIN","YMSDN","YNICPN","YNIDN","YNILN","YNIN","YNIRN","YPN","ZDIVGR","ZEBFI","ZECD","ZECO","ZEH","ZGAP05","ZGAP10","ZGAP30","ZGAPC2","ZLHP","ZPI10","ZPI10F","ZPI5","ZPIB5","ZPIC30","ZPIC58","ZPICXFE","ZPIECI","ZRFF10","ZRFF30","ZRFF5","ZYH","ZYHP","ZYHPST","ZYHST","ZYHT","ZYHTST","ZYNID"
"1968Q1",0.163251688331059,0,0,0,0,1,0,0.606068217874141,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0.99999999999733,0,0,0,0.000311498833003,0,322.525,105.582,2814.286151686254,136.403,476.408,2844.601,536.297,2391.953443175242,375.2407992775751,79.833,333.4080795978005,473.191,46.576,445.0354200309262,216.5216381652923,39.544,212.4890832257322,575.605,53.796,573.8855848679633,268.597,38.268,35.364,8.438000000000001,243.89,44.399,164.1168331070563,42.15078982710516,54.66107884499999,2.24821017289485,0.011844428232466,166.086,45.452,0.784,-6.085999999999998,21.937994333938,22.45024834959341,229.298,100.4805548511072,128.8174451488928,2.400817289047438,4.256254434885865,3.662584182209031,3.751647560974552,4.057800730167482,3.4000001,34.30073053221363,275.5895967774377,249.3759945918615,260.8111376530726,6.662633474711541,5.331524215162528,2,0.256,-2.308164175679945,9.516,3.699,5.817,306.084,281.996,0.310094602188067,198.837,20.465,181.835,-17.002,-0.029328952442645,51.963,269.2104445135219,-0.001573241836132,0.059686160765705,5.449160386915509,8.075895553134416,4.07972503986931,-0.886986101907659,-1.646363433188558,-1.322629278428714,-21.44392546131277,4.520000000000124,-0.041088335353876,1.967117817218399,2.776570959487911,1.887894468997,0.000582323711812,-0.492764608722,-0.000336541517641,-0.171199128115,4.25092416798431,0,109.496,99.24817168469265,0.072031687650777,0.188975067988454,0.016991436945459,5449.427929716304,534.4805894850114,5703.932247265137,877.4589999999998,34.89096226438762,10.45331868131868,76.07708998913688,2.554771307818196,63.069,61.0667280707103,0,79.14727556608146,0.596658798566115,118.8997020854022,26.31012427773647,1.056810128144907,3.879079292351928,5.487083356352751,6,1.885232080505513,0.985382871880796,0.991111547223116,35.12244679540159,132.6508144290966,1.606176961834924,3.144410267288926,0.481561712846348,0.941561712846348,0.94523401299077,0.837770470937633,18.856,0.842936715793036,34.19692307692308,35.66153846153846,18.856,19.85,1.043852868861508,0.896078763687016,19.302,9.843,9.349,13.83191501054393,0.699560858723286,3.371525683898913,4.243901937587147,3.779996863073154,4.539515739559086,8.326333686460559,4.333827163640969,11.58847121531998,3.961499705204474,2,2.5,0.812065080574392,1.115282754435244,358.9216927166672,25.68340433403894,4.113,2.17960000038147,0.09677218844654201,0.08929108227165,1.6827,1.64660767569705,22.523,23.63214028168536,20.38135756483168,1.342599476651986,325.5389845642469,2806.164875507753,144.8082672888021,2403.243486005582,316.2350220104689,0.186826244865201,0.046201425321178,79.02300850230026,0.5957220002183931,119.8909010859369,1.889722289157584,18.6813728164602,359.88106812183,31.58211932113994,22.46295790786314,23.88973305524879,20.32933857419251,24.78747155634009,7.311098901098902,1.7,8.061900581706086,9.91,26.35062848802949,6.385806201555525,12.40630908418708,8.203155920373074,4.695967602587336,4.769838709677418,4.769838709677418,4.769838709677418,4.769838709677418,4.769838709677418,0.125,4.769838709677418,4.769838709677418,4.769838709677418,0.002024983096095,2.254904067588701,4.200805198474361,3.719120441588996,5.611098901098901,1.469830454240349,5.454945054945055,1.526381253926223,5.609770967741936,1.072127928968271,0.06813445109567801,0.053158373248167,6.789010393750536,1.05953293719718,1.05953293719718,2,11.89094067831924,1.35,5.048461538461538,0.151826317678885,0.094123682258118,3.6827,85,0,36.2,0.690910021951719,78.848,0.368924716936906,0.345622579732841,0.5279999971389771,22.8,3.14405958840283,0.121201128267402,0.137342555307515,0.137342555307515,0.019933928797958,0.121311707453667,0.045413810475727,-0.008899798518168,0.002640039157199,0.002608970373918,1.085419651342572,1.005159535695254,0.07344178001225,0.262232229737984,1.813583107600927,1.7965510559969,0.721523826842618,0.685312024499811,0.505588798663053,1.887043493888856,1.166873899077816,0.918936577709206,0.254047961664177,1.525786186513065,1.000455369025286,0.012641482669095,0.926165458275263,1.012709704394843,0.000466352735478,0.970998595154244,0.969127499955819,1,-0.081046903023685,1.002998209640529,0.845991694353342,13604.11009758167,2565.191,3497.194526941026,659.431,3118.055,702.564,3154.34450734081,3036.166166455803,1,4698.988,900.949,3.892354186363911,2.583735739044313,4682.769,904.131,4752.23299859274,4709.993,909.3869999999998,4632.540396736591,894.1729473780968,4145.827859170767,844.9760000000001,623.954,3486.693233453699,-1.075546261219755,11.496,2204.885039217664,473.152,1014.222279938198,28.22906367933242,-4.923531723190008,35.88087610002948,0.290883714749282,176.81,0.740275672055924,74.194,267.5859142978362,8.741088993392632,50.456,0.076744897351575,185.2796323302296,18.50795956157414,0,98.123,24.876,510.872,800.452,117.754,702.518,3.562184000131644,-0.001395077288256,0.011381658395674,0.005951232110889,NA,0.814763767708812,0.407278462320648,0.218619568112667,0.149841220750746,0.0006190798400799999,2.093352820168153,2.093352820168153,2.456878310815878,2.729566674648518,1.947756737159317,3.565954337221961,2.592777112303783,5.742687803610237,4.141268446858552,3.928563801018832,4.537643038773664,3478.340571036234,1052.065457133033,0.305563892918489,0.74828065082655,252.8657453013112,0.070321389320883,0.008966530587807
"1968Q2",0.164129848516619,0,0,0,0,1,0,1.202224782386073,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0.999999999993515,0,0,0,-0.001418348503015,0,318.584,105.299,2854.786529698581,139.309,480.14,2887.917,550.014,2428.692847205979,369.1194020857836,79.526,333.7732183581378,479.507,47.628,445.928876904842,223.0265255312834,40.996,214.611498720596,582.408,55.487,580.7535122511724,275.15,39.563,61.941,14.082,247.61,45.416,166.7717077209259,43.14416814548616,54.4281709275,2.27183185451385,0.01182608522721,168.865,47.165,1.316,-6.433000000000002,22.35206610866997,22.7822226625104,232.256,103.1075435356482,129.1484564643518,-0.190044527880755,4.276953616010028,1.571052343441971,3.902751864868175,1.940580527246638,3.4000001,34.31216313794628,277.0008556565963,247.8488235997806,260.8111376530726,6.668172489402068,5.627762268946521,2,0.256000000000002,-1.90617639176563,9.987,3.987,6,303.668,278.229,0.297780046749377,204.175,21.307,185.523,-18.652,-0.029328952442645,55.714,285.4347046467545,0.000216536274508,0.06063791765981,4.733442351234441,6.628019244014638,4.038392328759418,-0.881287971403806,-1.665059226266852,-1.496214514734754,16.77363576891411,4.699999999999882,-0.003993467438791,2.01998734137647,2.714441736200949,1.785443670737,0.0006559085025100001,-0.51639094592,-0.000365230244873,-0.179645802898,4.218038131657418,0,111.946,100.762743329749,0.070359319331788,0.188524607463925,0.01701128335889,5510.6673489128,544.1171536525741,5748.461945335604,892.9450000000002,35.30334909906236,10.54913186813187,76.94000923437478,2.96887736624292,63.422,61.41727011539728,0,79.88788732507848,0.599601484611391,119.8162859980139,26.51938745405494,1.056992305384317,3.690018836908582,5.437227278283762,6,1.8891912269877,0.984014089270587,0.991313730585264,35.32629897511385,133.234972519881,1.604395756753131,3.131502966034962,0.47597231213585,0.9379014989293361,0.945441623840457,0.835476927922726,19.049,0.844119757488577,34.52769230769231,36.02769230769231,19.049,20.081,1.04581167024998,0.892269780387394,19.519,9.932,9.529999999999999,13.96230522343703,0.698266303916788,3.933871671759048,4.073376449092336,4.289794858478313,4.628034898849265,8.179458609172926,4.471853071811793,7.08043650292538,4.683427136986396,2,2.5,0.813422295309868,1.106787594115011,365.3315618272927,25.8701962911378,4.174,2.236999988555908,0.09820879746052801,0.089754680901415,1.6827,1.644603138446374,22.778,23.91046501179466,20.60102273202954,1.355709391872921,331.6589488089536,2862.062415677349,147.3791583190977,2447.679753106769,320.8685864275362,0.187439563646207,0.045821490185071,79.45897062412973,0.596382234493823,121.0583269837654,1.887299232146005,18.84619504559579,367.2974915997704,31.59455230896394,22.65608261863574,24.12494467306225,20.51619226013957,26.1416697746935,7.444725274725275,1.7,8.019606610538183,9.949999999999999,26.27406196627486,6.651478763530166,3.634131455411126,8.162335441860435,4.576721923271112,5.972063492063491,5.972063492063491,5.972063492063491,5.972063492063491,5.972063492063491,0.125,5.972063492063491,5.972063492063491,5.972063492063491,0.00205382698964,2.935683073138638,4.355467557501592,3.96793191071443,5.744725274725274,1.217952542489031,5.470879120879121,1.335528302858135,5.781870967741935,0.610808778402226,0.069611609884868,0.056158649940093,7.133882445730133,1.771730780718457,1.771730780718457,2,11.98414829058762,1.35,5.522153846153846,0.150632417985678,0.09510793963913799,3.6827,86,0,36.808,0.687043090015339,81.96899999999998,0.360459878175373,0.346031042693986,0.5279999971389771,22.8,3.082708282023929,0.122958602782015,0.137342555307515,0.137342555307515,0.020018489284972,0.123020792373428,0.045812006560887,-0.009187623758447,-0.00020339888508,0.002507001978181,1.091431878057284,0.970592236769123,0.07143621621158799,0.263445299590746,1.812572434652334,1.79411843571995,0.720963047584127,0.691781901276352,0.506996040026943,1.865891828946552,1.16696552077463,0.918601015560359,0.255808624814584,1.525877416677266,1.000474715170897,0.012747981471492,0.926411090245653,1.012721307069508,0.000479504348587,0.968051118210863,0.9688218986488381,1,-0.081164967078507,1.002939314335856,0.860996334786733,13724.38448212504,2614.358,3939.466638668697,750.429,3174.252,722.713,3210.392677822148,3073.935571765613,1,4746.103,920.2619999999998,4.439166107120318,2.989041077328602,4753.426,927.4640000000002,4830.648312691884,4788.688,934.3440000000002,4690.448869278068,915.5287147943859,4186.991156797892,862.5629999999999,640.688,3551.948157649392,-0.878307043221647,11.911,2234.835270704929,485.432,1033.979914084995,28.72833168481936,-4.049487277496352,38.34360455063273,0.291102197496391,180.87,0.741737226908371,76.78100000000002,283.1329728594677,10.19634127525091,53.934,0.079712022893611,188.0262004399089,19.17673860920867,0,102.114,25.804,523.992,821.518,119.576,722.353,3.825665373928528,-0.002068385682854,0.009676009118062,0.005678982691355,NA,0.840510786751252,0.418430519516089,0.224943660381203,0.1628611228364,0.000654901031932,2.102434193262283,2.102434193262283,2.528398780117646,2.854565338964065,1.885265602289798,3.530462338094341,2.992974049206417,6.236552305743627,4.526772732236243,4.135350818020986,5.171062189339709,3519.593946721887,1057.685948869953,0.303132278344806,0.74828065082655,262.7714453528024,0.071984945979091,0.006671402464711
"1968Q3",0.164991391515046,0,0,0,0,1.037219047546387,0.030411,-0.026594742063493,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.002324089607107,0,322.948,107.609,2895.781397475675,145.579,486.564,2942.042,566.122,2463.276207371013,365.3840841307652,79.04500000000002,333.8299539740638,480.3,49.492,446.5065097388976,226.9750244564746,41.63999999999999,216.6560139757455,589.4400000000001,57.192,587.6160751484431,280.715,40.394,33.813,7.681,262.491,48.24,176.2801066788937,45.73974980919172,60.7889664675,2.500250190808275,0.011854818192997,180.873,49.891,0.556,-7.346999999999995,22.89013611842942,23.11885233978089,235.338,106.1810795179053,129.1569204820946,-0.310186106361172,4.294908843419419,3.285021684659032,4.064717736069617,1.675738849504604,3.4000001,34.31932254018231,279.6502404933577,249.9496301598172,260.8111376530726,6.610246211201475,5.513864629447378,2,0.268000000000001,-0.9942322709476989,10.389,4.137,6.251999999999999,311.406,286.09,0.300886072621145,207.495,21.754,197.405,-10.09,-0.029328952442645,57.20399999999999,290.2872221658378,-0.000339121867006,0.06161607803199,8.681155403033172,3.08793879948297,3.932888118545183,-0.849173091736666,-1.684994213909974,-1.573680085550589,0.149191231041934,4.860000000000042,0.445188921050284,2.056274852897307,2.618754006521876,1.646116710083,0.000686661523292,-0.554179543133,-0.000393749331849,-0.187961197741,4.120849316286183,0,114.534,102.3344162315744,0.07003135584888801,0.188074232809275,0.017031072432516,5572.753683436569,554.9282995946804,5794.165077393961,901.398,35.73490116050277,10.6570652173913,77.09010320059009,2.720037983198788,63.713,61.68371712271485,0,80.02293832833949,0.59794590856362,120.4816285998014,26.71165473761225,1.057171694045939,3.664993049512599,5.527874081545681,6,1.891005424321589,0.984934807611099,0.98654060936259,35.48811086410338,133.8297280444143,1.605891868264501,3.125272783955108,0.474021177049988,0.934597389805467,0.9458231715220951,0.83206900135093,19.246,0.845144685168872,34.9969696969697,36.52878787878788,19.246,20.305,1.042617669296134,0.884164252461008,19.706,10.304,9.705,14.12538976764538,0.693619753859279,4.043680397880833,4.11545607105932,4.50334534225425,4.437226703175412,7.693306583005014,3.813923094323712,7.949897144135676,0.5400940339157499,2,2.5,0.817670365680777,1.100521968994131,372.665067046363,25.94719884785968,4.113,2.26360011100769,0.098674808675139,0.090503579095567,2.5154,1.642549600187296,22.94,23.94277156636067,20.74912071048058,1.329453926501403,339.5143290335789,2901.45712342884,147.6939997482912,2478.361493371138,325.8957491145965,0.186334570550437,0.045390063359173,79.90493355305091,0.597064155480707,121.8224995849497,1.884692820962844,19.03800674438769,373.0574465519659,31.53810423133931,22.91587185045702,24.4086955056271,20.73316282065187,26.33741406342385,7.16,1.7,7.895282468103267,10.14,26.55339922223924,6.933375818785303,4.25689751015385,7.928484868583583,5.401922570934648,5.945468749999998,5.945468749999998,5.945468749999998,5.945468749999998,5.945468749999998,0.125,5.945468749999998,5.945468749999998,5.945468749999998,0.002086534245496,2.712871154386287,4.473081427390465,4.012315547571631,5.46,0.301698421046201,5.266521739130435,0.406662966779821,5.441109375,-0.23722821626221,0.071637446158305,0.053051153663454,7.333332697550456,1.540578975108735,1.540578975108735,2,10.59934800250697,1.35,5.198484848484848,0.147869355638289,0.09418567274784399,4.5154,87,0,36.848,0.699977894648829,92.193,0.358991845522832,0.346447617540189,0.5279999971389771,22.8,3.114309205612231,0.134776023834654,0.137342555307515,0.137342555307515,0.02019689944091,0.134831805757258,0.046220325263829,-0.010313467884485,-0.000326228387307,0.002610991494793,1.088489636128491,1.019015036429013,0.071899666079457,0.266109378543546,1.818402249660693,1.799004574183102,0.738563699028207,0.695628949831983,0.509169005609599,1.817017051730489,1.164112453059982,0.9182393882241801,0.257563871841775,1.52552324492082,1.000511511315647,0.012927720663634,0.927076108965622,1.012622091942205,0.000513105062636,0.964897559611216,0.9678467064676189,1,-0.082286435463939,1.003100307324222,0.886887887896338,13860.69313104022,2667.629,3952.156292216564,760.6319999999998,3197.28,733.365,3254.080548186087,3105.359650676441,1,4817.389,943.145,4.789168220088458,3.257956702212317,4817.944,949.278,4891.63745942296,4825.799,950.825,4737.298330946109,933.5320090962401,4263.799957330863,884.701,649.389,3559.942589948401,-1.425472888305196,12.292,2241.368215824719,498.601,1031.782313435747,29.24629700882586,-3.691939698038908,38.38055086146922,0.289831166476958,185.162,0.73768977737125,68.831,286.7920606879352,9.011613028519676,55.19600000000001,0.080560866767262,187.9816380290604,19.38446087769066,0,102.643,26.516,537.821,840.996,122.292,741.25,3.615993567572298,-0.003112497282599,0.008639978986616,0.006191164889067,0.004952677366816,1.407373606985489,0.714541499855915,0.382874839745692,0.185802217481494,-0.00032660581971,1.990264903813492,1.990264903813492,2.394024058688287,2.708523577807925,2.7399594414815,3.992071209924132,3.084306842239792,6.688480194734153,5.158301578953799,4.859858772350614,5.67833759126221,3555.400215715609,1059.088844001755,0.30073153782755,0.74828065082655,271.7558741236342,0.07361853861275899,0.003615325854163
"1968Q4",0.165835706618939,0,0,0,0,0.9798237085342409,-0.045147,-0.096275201612903,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.002422155921231,0,331.761,112.182,2921.700174013122,144.721,493.925,2955.313,574.977,2474.972528475776,366.3652743441471,80.425,333.5836095963369,472.319,49.324,446.7630908162099,228.2953679278632,42.723,218.6205733608435,595.5650000000001,58.875,594.4667164129625,284.603,42.572,28.094,6.007,260.279,48.17,174.9052520277249,45.65406185468661,59.394196065,2.5159381453134,0.011871507849825,176.853,49.116,-0.204,-7.420999999999998,23.48778477015462,23.45990007208473,238.678,109.387,129.291,-0.7998530032091981,4.338589136052017,3.594793019572096,4.237611244063415,4.047552029940427,3.4000001,34.28119509729696,279.9631478467566,258.0099545822615,260.8111376530726,6.808454227441439,5.811094107889709,2,0.272000000000006,0.11879052797869,10.516,4.245,6.271,314.219,288.885,0.298425668625972,211.164,22.396,201.839,-9.324999999999999,-0.029328952442645,59.01900000000001,295.3903903903904,-0.000701481686555,0.062619885775303,6.884568355582966,1.57012533235914,3.746447295489873,-0.8152264232829201,-1.706011681235609,-1.817388177564432,-1.936905771370756,4.720000000000013,0.273800469530936,2.116857448547079,2.424274341407794,1.495149002051,0.000777360750021,-0.5986435903989999,-0.00042199600846,-0.196040904066,3.942488199555873,0,117.45,104.9491765353852,0.07113739036342,0.189122048041233,0.017101602201807,5636.942739930142,564.8712554608343,5840.543450832663,908.421,36.15907067254895,10.73778260869565,77.49411881316969,2.401336204474037,64.355,62.00831821266324,0,80.34244780801819,0.5976290758363501,121.1916583912612,26.82671460806929,1.057349000799637,3.54523551691468,5.553092792314517,6,1.883173931959618,0.983179310610459,0.982006524452312,35.55772769586303,134.4353062065852,1.608108261625064,3.119276427360091,0.469623210982378,0.934767792814721,0.9463999822615951,0.8293334703736061,19.459,0.8460295905387401,35.43181818181818,37.06363636363636,19.459,20.542,1.043984866013166,0.889983750850455,19.98,10.443,9.888,14.32116864316901,0.711362496244097,4.298654660449164,4.402576416723925,4.667278100478955,4.641763842140634,7.001648727885267,5.523446128049869,8.367624838376742,7.044207886494469,2,2.5,0.8167757387792079,1.089542280618967,380.5429827448049,26.1021675023514,4.236,2.167200088500977,0.09321290703229999,0.091568753673158,2.5154,1.640454365708171,23.25,24.36815079823704,21.02725414816824,1.321142542162121,347.3363517950727,2949.158804644285,152.8558519318334,2516.472368373793,325.9421906018879,0.185896623851862,0.044994499076636,80.37082275553628,0.597840143511343,122.5022557017878,1.88184928629977,19.3121772654597,380.2124141187895,31.24282844087464,23.27021428093734,24.78426255079485,21.04062284275238,26.56438136753453,7.470760869565217,1.7,7.323513701938197,10.15,25.75588372955418,6.022276006741958,9.57147512101918,7.370488955427405,4.494397410210519,5.849193548387095,5.849193548387095,5.849193548387095,5.849193548387095,5.849193548387095,0.125,5.849193548387095,5.849193548387095,5.849193548387095,0.002081515206551,2.782731300419177,4.468466630973324,3.997887400724876,5.770760869565217,0.573255080132379,5.627391304347826,0.746572266647523,5.725448387096774,-0.023142721158802,0.071918973943983,0.056515506916548,7.350180695022362,1.287558252455996,1.287558252455996,2,10.86484721898964,1.35,5.585151515151515,0.144496816814941,0.08992474395397,4.5154,88,0,37.748,0.688298502368032,96.214,0.362578042455096,0.346852506184418,0.5279999971389771,22.8,3.124113487427125,0.137742750588757,0.137342555307515,0.137342555307515,0.019788962764823,0.137710615056078,0.046638646014155,-0.010196172962282,-0.000826268817298,0.002612621265969,1.087695795904945,1.001607891235476,0.070118694668554,0.269747865467568,1.820844759844708,1.804285676352661,0.736188534160777,0.697063317608135,0.5079109151232269,1.954595711986144,1.163663663663664,0.917851976616364,0.259313117056023,1.523962667704185,1.00053832544495,0.013162815202008,0.92757628784864,1.012829412935966,0.0005413493368199999,0.959657059590979,0.9664856182560571,1,-0.08232699399812,1.002936558163182,0.911493868796162,14108.49992291485,2745.373000000001,4368.220360758517,850.0119999999998,3209.908,746.379,3286.333052556589,3130.417627080792,1,4845.759,962.024,4.980658942340321,3.414869704171331,4850.565,969.186,4933.550724321356,4844.779,968.03,4770.639597994249,953.1737916792508,4289.647110574235,901.995,661.6660000000001,3571.282792544142,-1.499960363670297,12.742,2262.012959185258,510.461,1018.206572142994,29.82739610321408,-4.376816263396168,35.84391860116459,0.285109477823691,188.207,0.737140495478564,71.889,291.0632612158898,8.005437681836449,56.638,0.08150103985703699,188.2977336367049,18.9193980581959,0,104.11,26.8,550.317,858.0069999999998,123.885,757.524,3.468077832298184,-0.00208412052731,0.01029275954283,0.00594913365335,0.004696063257841,1.519381674109206,0.7725314258668849,0.413877201780122,0.256159690739541,-0.00043613059425,2.889931635440349,2.889931635440349,3.306321074569169,3.428273211505067,2.751299759130941,4.055632017965186,3.466985236942313,7.206685209943577,5.197505789432839,4.880819037700303,5.748591108255576,3581.479167811989,1056.036010097225,0.297865309222956,0.74828065082655,279.2530488011702,0.075230851213983,0.001811415408538
